Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HY,AY,HR,AR,HC,AC,HST,AST,HF,AF,BTTS,HomeGoalsAvg,AwayGoalsAvg,GoalDiff,HY_avg,AY_avg,HR_avg,AR_avg,HC_avg,AC_avg,HST_avg,AST_avg,HF_avg,AF_avg,Home_Win_Streak,Home_BTTS_Streak,Home_CleanSheet_Streak,Away_Win_Streak,Away_BTTS_Streak,Away_CleanSheet_Streak
2025-11-08,Eibar,Albacete,3,2,H,1,3,0,0,4,3,8,9,15,11,1,1.4444444444444444,1.5555555555555556,-0.11111111111111116,2.5555555555555554,2.5555555555555554,0.0,0.3333333333333333,5.666666666666667,4.222222222222222,5.666666666666667,4.666666666666667,15.666666666666666,12.777777777777779,0,3,0,2,1,2
2025-11-08,Huesca,Andorra,2,2,D,1,5,0,0,1,3,5,3,23,21,1,1.3333333333333333,1.1111111111111112,0.2222222222222221,1.8888888888888888,2.888888888888889,0.0,0.1111111111111111,5.222222222222222,4.0,3.888888888888889,4.444444444444445,14.222222222222221,13.88888888888889,1,2,3,0,5,0
2025-11-08,La Coruna,Cultural Leonesa,3,0,H,1,0,0,0,1,1,3,5,12,11,0,1.625,1.6666666666666667,-0.04166666666666674,2.5,1.6666666666666667,0.125,0.1111111111111111,3.75,3.4444444444444446,4.375,5.0,12.875,12.444444444444445,3,3,2,3,3,0
2025-11-08,Malaga,Cordoba,2,2,D,3,3,0,1,2,2,7,6,17,22,1,1.8888888888888888,1.1111111111111112,0.7777777777777777,2.0,3.0,0.1111111111111111,0.1111111111111111,4.0,4.333333333333333,6.111111111111111,4.333333333333333,13.555555555555555,16.555555555555557,1,5,0,0,3,2
2025-11-09,Las Palmas,Santander,3,1,H,5,1,1,0,5,5,7,2,18,14,1,1.3333333333333333,2.25,-0.9166666666666667,1.8888888888888888,3.25,0.4444444444444444,0.125,4.0,4.875,4.333333333333333,5.375,13.777777777777779,13.75,1,1,2,5,2,3
2025-11-09,Granada,Zaragoza,3,1,H,0,4,0,0,6,5,7,3,10,16,1,1.3333333333333333,0.8888888888888888,0.4444444444444444,1.7777777777777777,2.888888888888889,0.2222222222222222,0.2222222222222222,5.888888888888889,5.444444444444445,3.7777777777777777,3.3333333333333335,12.222222222222221,13.222222222222221,2,3,2,3,5,0
2025-11-09,Cadiz,Valladolid,0,0,D,6,1,0,0,2,4,2,1,16,17,0,1.0,1.0,0.0,3.2222222222222223,3.5,0.0,0.125,5.888888888888889,5.875,3.4444444444444446,3.875,14.333333333333334,17.75,2,5,0,2,4,0
2025-11-10,Burgos,Castellon,0,0,D,2,2,0,0,5,6,3,2,14,11,0,1.0,1.3333333333333333,-0.33333333333333326,3.111111111111111,2.6666666666666665,0.0,0.1111111111111111,3.888888888888889,5.666666666666667,2.888888888888889,4.555555555555555,13.88888888888889,13.11111111111111,0,0,0,5,3,2
2025-11-14,Valladolid,Las Palmas,0,1,A,3,2,0,0,10,1,4,4,23,12,0,1.3333333333333333,0.75,0.5833333333333333,2.6666666666666665,2.0,0.1111111111111111,0.0,6.888888888888889,3.75,5.555555555555555,2.75,17.88888888888889,11.875,2,4,0,1,1,2
2025-11-15,Albacete,Andorra,1,0,H,1,1,0,0,4,2,6,6,9,8,0,1.125,1.1111111111111112,0.01388888888888884,1.5,2.888888888888889,0.125,0.1111111111111111,5.5,4.0,4.75,4.444444444444445,9.875,13.88888888888889,2,1,2,0,5,0
2025-11-15,Castellon,Sociedad B,5,4,H,3,1,0,0,14,1,8,9,9,13,1,1.875,1.0,0.875,3.5,2.625,0.375,0.125,7.625,3.375,5.625,4.625,13.125,16.375,5,3,2,1,0,1
2025-11-15,Santander,Granada,2,2,D,5,5,0,0,7,4,5,5,8,17,1,2.4444444444444446,1.0,1.4444444444444446,2.3333333333333335,2.875,0.0,0.25,7.333333333333333,2.5,6.222222222222222,3.375,12.666666666666666,15.125,5,2,3,2,3,2
2025-11-16,Ceuta,Leganes,1,2,A,2,2,0,0,6,3,1,5,15,17,1,1.375,1.1111111111111112,0.26388888888888884,2.875,3.111111111111111,0.0,0.3333333333333333,5.875,3.5555555555555554,4.375,4.0,14.75,12.555555555555555,3,3,2,0,2,2
2025-11-16,Almeria,Cadiz,3,0,H,3,0,0,0,13,5,9,3,13,11,0,2.375,0.875,1.5,2.375,2.25,0.125,0.0,8.75,4.125,7.875,2.5,13.375,15.375,2,3,2,2,5,0
2025-11-16,Sp Gijon,Eibar,1,1,D,3,5,0,0,10,3,6,3,13,12,1,1.4444444444444444,0.625,0.8194444444444444,2.0,2.25,0.2222222222222222,0.25,5.333333333333333,4.625,5.444444444444445,3.375,13.11111111111111,12.375,2,2,2,0,3,0
2025-11-16,Cordoba,La Coruna,1,3,A,5,5,1,0,6,5,6,3,13,10,1,1.375,2.111111111111111,-0.7361111111111112,2.875,2.6666666666666665,0.25,0.0,5.125,5.0,5.125,5.222222222222222,15.625,11.333333333333334,0,3,2,3,3,2
2025-11-16,Mirandes,Burgos,0,2,A,4,1,0,0,7,4,2,4,21,12,0,0.625,1.5,-0.875,4.0,2.375,0.0,0.0,3.375,4.25,4.125,2.875,17.375,13.5,2,1,4,0,0,0
2025-11-16,Zaragoza,Huesca,1,0,H,4,1,1,0,5,3,2,2,9,9,0,0.75,0.375,0.375,3.125,1.625,0.625,0.125,4.0,3.25,3.875,1.5,13.125,10.25,3,5,0,1,2,3
2025-11-17,Cultural Leonesa,Malaga,1,0,H,0,2,0,1,1,9,1,3,6,14,0,0.625,0.5,0.125,1.125,2.125,0.125,0.375,4.75,4.0,3.0,2.875,13.0,13.375,3,3,0,1,5,0
2025-11-21,Las Palmas,Albacete,2,1,H,1,5,0,0,5,3,3,3,16,16,1,1.3333333333333333,1.5555555555555556,-0.22222222222222232,1.8888888888888888,2.5555555555555554,0.4444444444444444,0.3333333333333333,4.0,4.222222222222222,4.333333333333333,4.666666666666667,13.777777777777779,12.777777777777779,1,1,2,2,1,2
2025-11-22,Andorra,Castellon,1,3,A,2,2,0,0,2,4,4,6,14,13,1,1.125,1.3333333333333333,-0.20833333333333326,2.125,2.6666666666666665,0.125,0.1111111111111111,6.125,5.666666666666667,5.0,4.555555555555555,14.25,13.11111111111111,0,5,0,5,3,2
2025-11-22,Eibar,Zaragoza,1,2,A,6,4,0,1,7,0,8,2,18,10,1,1.4444444444444444,0.8888888888888888,0.5555555555555556,2.5555555555555554,2.888888888888889,0.0,0.2222222222222222,5.666666666666667,5.444444444444445,5.666666666666667,3.3333333333333335,15.666666666666666,13.222222222222221,0,3,0,3,5,0
2025-11-22,Leganes,Almeria,0,3,A,1,4,0,0,5,0,10,4,8,17,0,0.75,1.5555555555555556,-0.8055555555555556,3.125,3.4444444444444446,0.125,0.1111111111111111,5.5,3.0,4.625,4.222222222222222,14.125,14.222222222222221,0,2,2,2,3,2
2025-11-22,Granada,Cordoba,1,1,D,3,5,0,0,7,8,7,5,11,20,1,1.3333333333333333,1.1111111111111112,0.2222222222222221,1.7777777777777777,3.0,0.2222222222222222,0.1111111111111111,5.888888888888889,4.333333333333333,3.7777777777777777,4.333333333333333,12.222222222222221,16.555555555555557,2,3,2,0,3,2
2025-11-23,La Coruna,Ceuta,2,1,H,3,0,0,0,4,4,7,4,13,10,1,1.625,0.7777777777777778,0.8472222222222222,2.5,2.2222222222222223,0.125,0.2222222222222222,3.75,3.111111111111111,4.375,2.2222222222222223,12.875,12.555555555555555,3,3,2,3,3,2
2025-11-23,Cadiz,Cultural Leonesa,1,2,A,1,1,0,0,11,6,7,7,11,12,1,1.0,1.6666666666666667,-0.6666666666666667,3.2222222222222223,1.6666666666666667,0.0,0.1111111111111111,5.888888888888889,3.4444444444444446,3.4444444444444446,5.0,14.333333333333334,12.444444444444445,2,5,0,3,3,0
2025-11-23,Huesca,Sp Gijon,2,0,H,0,1,0,0,7,5,5,2,8,14,0,1.3333333333333333,1.0,0.33333333333333326,1.8888888888888888,3.75,0.0,0.25,5.222222222222222,3.0,3.888888888888889,3.375,14.222222222222221,12.375,1,2,3,2,2,2
2025-11-23,Burgos,Santander,0,2,A,4,5,0,0,6,3,1,4,17,16,0,1.0,2.25,-1.25,3.111111111111111,3.25,0.0,0.125,3.888888888888889,4.875,2.888888888888889,5.375,13.88888888888889,13.75,0,0,0,5,2,3
2025-11-23,Malaga,Mirandes,3,2,H,1,3,0,0,2,1,11,6,19,17,1,1.8888888888888888,1.3333333333333333,0.5555555555555556,2.0,2.3333333333333335,0.1111111111111111,0.1111111111111111,4.0,2.2222222222222223,6.111111111111111,3.4444444444444446,13.555555555555555,14.11111111111111,1,5,0,2,1,4
2025-11-24,Sociedad B,Valladolid,1,0,H,3,3,0,0,4,9,4,3,13,11,0,1.6666666666666667,1.0,0.6666666666666667,3.3333333333333335,3.5,0.0,0.125,3.111111111111111,5.875,3.5555555555555554,3.875,18.333333333333332,17.75,1,0,1,2,4,0
2025-11-26,Ceuta,Almeria,3,2,H,3,5,0,0,2,2,7,6,12,15,1,1.375,1.5555555555555556,-0.18055555555555558,2.875,3.4444444444444446,0.0,0.1111111111111111,5.875,3.0,4.375,4.222222222222222,14.75,14.222222222222221,3,3,2,2,3,2
2025-11-28,Sp Gijon,Andorra,1,1,D,3,3,0,0,8,5,10,2,11,8,1,1.4444444444444444,1.1111111111111112,0.33333333333333326,2.0,2.888888888888889,0.2222222222222222,0.1111111111111111,5.333333333333333,4.0,5.444444444444445,4.444444444444445,13.11111111111111,13.88888888888889,2,2,2,0,5,0
2025-11-29,Ceuta,Burgos,1,0,H,5,3,0,0,10,7,5,1,21,12,0,1.375,1.5,-0.125,2.875,2.375,0.0,0.0,5.875,4.25,4.375,2.875,14.75,13.5,3,3,2,0,0,0
2025-11-29,Cultural Leonesa,Granada,0,1,A,2,3,0,0,4,4,4,3,11,22,0,0.625,1.0,-0.375,1.125,2.875,0.125,0.25,4.75,2.5,3.0,3.375,13.0,15.125,3,3,0,2,3,2
2025-11-29,Albacete,La Coruna,0,2,A,1,1,0,0,9,5,3,3,10,5,0,1.125,2.111111111111111,-0.9861111111111112,1.5,2.6666666666666665,0.125,0.0,5.5,5.0,4.75,5.222222222222222,9.875,11.333333333333334,2,1,2,3,3,2
2025-11-29,Almeria,Huesca,0,0,D,1,0,0,0,13,1,6,1,11,6,0,2.375,0.375,2.0,2.375,1.625,0.125,0.125,8.75,3.25,7.875,1.5,13.375,10.25,2,3,2,1,2,3
2025-11-29,Valladolid,Malaga,1,1,D,5,2,1,0,7,2,6,3,19,12,1,1.3333333333333333,0.5,0.8333333333333333,2.6666666666666665,2.125,0.1111111111111111,0.375,6.888888888888889,4.0,5.555555555555555,2.875,17.88888888888889,13.375,2,4,0,1,5,0
2025-11-30,Zaragoza,Leganes,3,2,H,2,4,0,2,5,3,11,2,15,18,1,0.75,1.1111111111111112,-0.36111111111111116,3.125,3.111111111111111,0.625,0.3333333333333333,4.0,3.5555555555555554,3.875,4.0,13.125,12.555555555555555,3,5,0,0,2,2
2025-11-30,Santander,Eibar,4,0,H,0,3,0,0,3,5,8,6,13,19,0,2.4444444444444446,0.625,1.8194444444444446,2.3333333333333335,2.25,0.0,0.25,7.333333333333333,4.625,6.222222222222222,3.375,12.666666666666666,12.375,5,2,3,0,3,0
2025-11-30,Cordoba,Cadiz,1,2,A,2,4,0,0,5,4,6,4,15,22,1,1.375,0.875,0.5,2.875,2.25,0.25,0.0,5.125,4.125,5.125,2.5,15.625,15.375,0,3,2,2,5,0
2025-11-30,Mirandes,Sociedad B,1,0,H,3,2,0,1,2,3,5,6,15,15,0,0.625,1.0,-0.375,4.0,2.625,0.0,0.125,3.375,3.375,4.125,4.625,17.375,16.375,2,1,4,1,0,1
2025-11-30,Castellon,Las Palmas,1,0,H,3,2,0,0,3,3,5,1,14,9,0,1.875,0.75,1.125,3.5,2.0,0.375,0.0,7.625,3.75,5.625,2.75,13.125,11.875,5,3,2,1,1,2
2025-12-06,Andorra,Almeria,1,2,A,1,2,0,0,10,4,6,8,14,13,1,1.125,1.5555555555555556,-0.4305555555555556,2.125,3.4444444444444446,0.125,0.1111111111111111,6.125,3.0,5.0,4.222222222222222,14.25,14.222222222222221,0,5,0,2,3,2
2025-12-06,Huesca,Valladolid,1,4,A,2,4,0,0,6,5,6,6,10,17,1,1.3333333333333333,1.0,0.33333333333333326,1.8888888888888888,3.5,0.0,0.125,5.222222222222222,5.875,3.888888888888889,3.875,14.222222222222221,17.75,1,2,3,2,4,0
2025-12-06,Sociedad B,Sp Gijon,0,1,A,2,7,0,0,4,6,1,2,11,12,0,1.6666666666666667,1.0,0.6666666666666667,3.3333333333333335,3.75,0.0,0.25,3.111111111111111,3.0,3.5555555555555554,3.375,18.333333333333332,12.375,1,0,1,2,2,2
2025-12-07,Cadiz,Santander,2,3,A,6,4,0,0,5,7,5,8,22,12,1,1.0,2.25,-1.25,3.2222222222222223,3.25,0.0,0.125,5.888888888888889,4.875,3.4444444444444446,5.375,14.333333333333334,13.75,2,5,0,5,2,3
2025-12-07,Leganes,Cordoba,0,0,D,3,1,0,0,4,5,2,3,17,14,0,0.75,1.1111111111111112,-0.36111111111111116,3.125,3.0,0.125,0.1111111111111111,5.5,4.333333333333333,4.625,4.333333333333333,14.125,16.555555555555557,0,2,2,0,3,2
2025-12-07,Eibar,Cultural Leonesa,1,2,A,2,3,0,0,8,4,5,3,12,8,1,1.4444444444444444,1.6666666666666667,-0.22222222222222232,2.5555555555555554,1.6666666666666667,0.0,0.1111111111111111,5.666666666666667,3.4444444444444446,5.666666666666667,5.0,15.666666666666666,12.444444444444445,0,3,0,3,3,0
2025-12-07,La Coruna,Castellon,1,3,A,3,6,1,0,3,9,3,5,13,15,1,1.625,1.3333333333333333,0.29166666666666674,2.5,2.6666666666666665,0.125,0.1111111111111111,3.75,5.666666666666667,4.375,4.555555555555555,12.875,13.11111111111111,3,3,2,5,3,2
2025-12-07,Granada,Ceuta,1,1,D,2,2,0,0,5,2,3,3,10,12,1,1.3333333333333333,0.7777777777777778,0.5555555555555555,1.7777777777777777,2.2222222222222223,0.2222222222222222,0.2222222222222222,5.888888888888889,3.111111111111111,3.7777777777777777,2.2222222222222223,12.222222222222221,12.555555555555555,2,3,2,3,3,2
2025-12-08,Burgos,Albacete,0,1,A,3,1,0,0,5,5,3,2,14,12,0,1.0,1.5555555555555556,-0.5555555555555556,3.111111111111111,2.5555555555555554,0.0,0.3333333333333333,3.888888888888889,4.222222222222222,2.888888888888889,4.666666666666667,13.88888888888889,12.777777777777779,0,0,0,2,1,2
2025-12-08,Las Palmas,Mirandes,0,0,D,1,3,1,0,2,3,3,4,13,11,0,1.3333333333333333,1.3333333333333333,0.0,1.8888888888888888,2.3333333333333335,0.4444444444444444,0.1111111111111111,4.0,2.2222222222222223,4.333333333333333,3.4444444444444446,13.777777777777779,14.11111111111111,1,1,2,2,1,4
2025-12-08,Malaga,Zaragoza,1,1,D,4,4,0,1,8,4,7,5,11,7,1,1.8888888888888888,0.8888888888888888,1.0,2.0,2.888888888888889,0.1111111111111111,0.2222222222222222,4.0,5.444444444444445,6.111111111111111,3.3333333333333335,13.555555555555555,13.222222222222221,1,5,0,3,5,0
2025-08-23,Genoa,Lecce,0,0,D,2,3,0,0,3,7,2,0,16,13,0,0.5714285714285714,0.7142857142857143,-0.1428571428571429,2.2857142857142856,1.5714285714285714,0.0,0.0,3.857142857142857,5.428571428571429,3.7142857142857144,2.142857142857143,15.428571428571429,13.428571428571429,3,5,0,2,1,2
2025-08-23,Sassuolo,Napoli,0,2,A,3,1,1,0,1,2,2,4,17,17,0,1.4285714285714286,1.1428571428571428,0.2857142857142858,2.4285714285714284,1.4285714285714286,0.14285714285714285,0.0,3.7142857142857144,5.142857142857143,3.857142857142857,4.857142857142857,13.285714285714286,12.714285714285714,2,3,1,3,2,2
2025-08-23,Milan,Cremonese,1,2,A,1,4,0,0,9,2,6,3,10,14,1,1.4285714285714286,1.2857142857142858,0.1428571428571428,1.8571428571428572,2.142857142857143,0.14285714285714285,0.0,4.571428571428571,3.2857142857142856,5.0,3.0,11.142857142857142,12.0,4,2,3,2,3,1
2025-08-23,Roma,Bologna,1,0,H,1,1,0,0,2,4,4,2,15,13,0,1.0,1.625,-0.625,1.8571428571428572,2.375,0.0,0.125,5.285714285714286,5.0,4.428571428571429,4.25,12.857142857142858,16.625,2,1,1,3,3,2
2025-08-24,Cagliari,Fiorentina,1,1,D,4,2,0,0,3,2,6,1,18,14,1,1.1428571428571428,0.625,0.5178571428571428,2.5714285714285716,2.375,0.0,0.125,4.142857142857143,4.0,4.0,2.125,17.285714285714285,13.75,1,2,2,0,3,0
2025-08-24,Como,Lazio,2,0,H,2,3,0,0,6,0,6,1,15,12,0,1.5714285714285714,0.42857142857142855,1.1428571428571428,2.2857142857142856,1.8571428571428572,0.2857142857142857,0.0,4.142857142857143,2.0,6.571428571428571,3.7142857142857144,14.857142857142858,11.285714285714286,2,1,3,2,1,2
2025-08-24,Atalanta,Pisa,1,1,D,2,0,0,0,10,4,6,2,9,10,1,1.2857142857142858,1.5,-0.2142857142857142,1.2857142857142858,1.3333333333333333,0.0,0.16666666666666666,7.142857142857143,2.5,5.428571428571429,2.6666666666666665,10.571428571428571,13.166666666666666,1,2,1,1,2,1
2025-08-24,Juventus,Parma,2,0,H,1,2,1,0,6,6,8,2,9,13,0,1.7142857142857142,0.5714285714285714,1.1428571428571428,1.0,2.2857142857142856,0.14285714285714285,0.14285714285714285,6.571428571428571,2.857142857142857,6.857142857142857,3.4285714285714284,11.571428571428571,10.571428571428571,2,4,1,2,3,1
2025-08-25,Udinese,Verona,1,1,D,3,2,0,0,5,1,4,3,14,14,1,1.0,0.42857142857142855,0.5714285714285714,1.4285714285714286,2.7142857142857144,0.0,0.0,5.0,2.7142857142857144,4.285714285714286,4.142857142857143,14.0,17.714285714285715,2,1,2,1,4,1
2025-08-25,Inter,Torino,5,0,H,0,0,0,0,6,5,9,4,14,6,0,2.625,0.8571428571428571,1.7678571428571428,1.25,2.2857142857142856,0.0,0.0,8.25,4.0,6.5,4.428571428571429,14.375,14.714285714285714,4,1,3,0,4,1
2025-08-29,Cremonese,Sassuolo,3,2,H,2,2,0,0,5,4,6,6,12,17,1,1.2857142857142858,1.2857142857142858,0.0,2.0,2.0,0.0,0.0,3.5714285714285716,3.5714285714285716,3.7142857142857144,4.142857142857143,12.285714285714286,12.428571428571429,2,3,1,2,3,1
2025-08-29,Lecce,Milan,0,2,A,1,0,0,0,4,5,2,6,10,8,0,0.7142857142857143,1.7142857142857142,-0.9999999999999999,2.0,1.2857142857142858,0.0,0.0,4.714285714285714,3.0,3.2857142857142856,4.428571428571429,12.142857142857142,8.142857142857142,2,1,2,4,2,3
2025-08-30,Bologna,Como,1,0,H,4,3,0,0,7,4,2,2,13,19,0,1.6666666666666667,1.1428571428571428,0.523809523809524,1.3333333333333333,2.142857142857143,0.0,0.0,6.333333333333333,3.7142857142857144,4.666666666666667,3.857142857142857,13.166666666666666,15.571428571428571,3,3,2,2,1,3
2025-08-30,Parma,Atalanta,1,1,D,2,2,0,0,1,2,3,3,8,15,1,0.8571428571428571,1.1428571428571428,-0.2857142857142857,1.5714285714285714,1.7142857142857142,0.2857142857142857,0.14285714285714285,3.142857142857143,4.142857142857143,2.4285714285714284,3.4285714285714284,11.0,9.857142857142858,2,3,1,1,2,1
2025-08-30,Napoli,Cagliari,1,0,H,2,1,0,0,13,0,6,1,16,12,0,2.0,0.8571428571428571,1.1428571428571428,1.7142857142857142,2.5714285714285716,0.0,0.0,6.285714285714286,3.142857142857143,5.428571428571429,3.142857142857143,12.714285714285714,15.428571428571429,3,2,2,1,2,2
2025-08-30,Pisa,Roma,0,1,A,2,1,0,0,1,7,3,5,14,10,0,0.125,1.1428571428571428,-1.0178571428571428,2.125,2.142857142857143,0.125,0.14285714285714285,4.125,5.285714285714286,2.25,5.142857142857143,13.125,16.285714285714285,1,2,1,2,1,1
2025-08-31,Genoa,Juventus,0,1,A,1,2,0,0,3,4,1,3,14,15,0,0.5714285714285714,0.8571428571428571,-0.2857142857142857,2.2857142857142856,2.0,0.0,0.0,3.857142857142857,2.7142857142857144,3.7142857142857144,3.7142857142857144,15.428571428571429,15.0,3,5,0,2,4,1
2025-08-31,Torino,Fiorentina,0,0,D,2,2,0,0,7,3,4,4,21,13,0,1.1428571428571428,0.625,0.5178571428571428,1.2857142857142858,2.375,0.0,0.125,4.142857142857143,4.0,3.7142857142857144,2.125,13.0,13.75,0,4,1,0,3,0
2025-08-31,Inter,Udinese,1,2,A,1,3,0,0,13,2,4,5,17,5,1,2.625,1.1428571428571428,1.4821428571428572,1.25,2.4285714285714284,0.0,0.14285714285714285,8.25,4.857142857142857,6.5,3.5714285714285716,14.375,14.571428571428571,4,1,3,2,1,2
2025-08-31,Lazio,Verona,4,0,H,0,0,0,0,8,1,6,4,8,19,0,1.8571428571428572,0.42857142857142855,1.4285714285714286,1.5714285714285714,2.7142857142857144,0.42857142857142855,0.0,5.428571428571429,2.7142857142857144,5.142857142857143,4.142857142857143,10.714285714285714,17.714285714285715,2,1,2,1,4,1
2025-09-13,Cagliari,Parma,2,0,H,3,1,0,0,4,5,5,5,15,18,0,1.1428571428571428,0.5714285714285714,0.5714285714285714,2.5714285714285716,2.2857142857142856,0.0,0.14285714285714285,4.142857142857143,2.857142857142857,4.0,3.4285714285714284,17.285714285714285,10.571428571428571,1,2,2,2,3,1
2025-09-13,Juventus,Inter,4,3,H,2,1,0,0,5,9,4,4,14,10,1,1.7142857142857142,1.8333333333333333,-0.11904761904761907,1.0,1.5,0.14285714285714285,0.0,6.571428571428571,6.0,6.857142857142857,4.0,11.571428571428571,13.666666666666666,2,4,1,4,1,3
2025-09-13,Fiorentina,Napoli,1,3,A,0,0,0,0,8,5,3,9,14,14,1,1.0,1.1428571428571428,-0.1428571428571428,2.5,1.4285714285714286,0.0,0.0,4.833333333333333,5.142857142857143,3.3333333333333335,4.857142857142857,14.5,12.714285714285714,0,3,0,3,2,2
2025-09-14,Roma,Torino,0,1,A,2,3,0,0,7,4,5,4,11,17,0,1.0,0.8571428571428571,0.1428571428571429,1.8571428571428572,2.2857142857142856,0.0,0.0,5.285714285714286,4.0,4.428571428571429,4.428571428571429,12.857142857142858,14.714285714285714,2,1,1,0,4,1
2025-09-14,Atalanta,Lecce,4,1,H,0,0,0,0,8,2,8,3,12,7,1,1.2857142857142858,0.7142857142857143,0.5714285714285715,1.2857142857142858,1.5714285714285714,0.0,0.0,7.142857142857143,5.428571428571429,5.428571428571429,2.142857142857143,10.571428571428571,13.428571428571429,1,2,1,2,1,2
2025-09-14,Pisa,Udinese,0,1,A,1,2,0,0,8,6,2,3,13,15,0,0.125,1.1428571428571428,-1.0178571428571428,2.125,2.4285714285714284,0.125,0.14285714285714285,4.125,4.857142857142857,2.25,3.5714285714285716,13.125,14.571428571428571,1,2,1,2,1,2
2025-09-14,Sassuolo,Lazio,1,0,H,6,3,0,0,3,7,3,3,15,11,0,1.4285714285714286,0.42857142857142855,1.0,2.4285714285714284,1.8571428571428572,0.14285714285714285,0.0,3.7142857142857144,2.0,3.857142857142857,3.7142857142857144,13.285714285714286,11.285714285714286,2,3,1,2,1,2
2025-09-14,Milan,Bologna,1,0,H,3,2,0,0,7,4,3,0,17,16,0,1.4285714285714286,1.625,-0.1964285714285714,1.8571428571428572,2.375,0.14285714285714285,0.125,4.571428571428571,5.0,5.0,4.25,11.142857142857142,16.625,4,2,3,3,3,2
2025-09-15,Verona,Cremonese,0,0,D,2,1,0,0,10,1,9,2,18,3,0,1.1428571428571428,1.2857142857142858,-0.14285714285714302,2.5714285714285716,2.142857142857143,0.0,0.0,5.0,3.2857142857142856,5.571428571428571,3.0,17.0,12.0,1,4,1,2,3,1
2025-09-15,Como,Genoa,1,1,D,2,2,1,0,0,8,4,6,13,17,1,1.5714285714285714,1.5714285714285714,0.0,2.2857142857142856,2.5714285714285716,0.2857142857142857,0.14285714285714285,4.142857142857143,3.857142857142857,6.571428571428571,4.714285714285714,14.857142857142858,13.857142857142858,2,1,3,3,5,0
2025-09-19,Lecce,Cagliari,1,2,A,2,3,0,0,4,7,5,6,10,19,1,0.7142857142857143,0.8571428571428571,-0.1428571428571428,2.0,2.5714285714285716,0.0,0.0,4.714285714285714,3.142857142857143,3.2857142857142856,3.142857142857143,12.142857142857142,15.428571428571429,2,1,2,1,2,2
2025-09-20,Bologna,Genoa,2,1,H,1,5,0,0,8,2,6,4,12,15,1,1.6666666666666667,1.5714285714285714,0.09523809523809534,1.3333333333333333,2.5714285714285716,0.0,0.14285714285714285,6.333333333333333,3.857142857142857,4.666666666666667,4.714285714285714,13.166666666666666,13.857142857142858,3,3,2,3,5,0
2025-09-20,Verona,Juventus,1,1,D,3,3,0,0,5,3,4,4,18,10,1,1.1428571428571428,0.8571428571428571,0.2857142857142857,2.5714285714285716,2.0,0.0,0.0,5.0,2.7142857142857144,5.571428571428571,3.7142857142857144,17.0,15.0,1,4,1,2,4,1
2025-09-20,Udinese,Milan,0,3,A,2,0,0,0,1,4,4,6,9,7,0,1.0,1.7142857142857142,-0.7142857142857142,1.4285714285714286,1.2857142857142858,0.0,0.0,5.0,3.0,4.285714285714286,4.428571428571429,14.0,8.142857142857142,2,1,2,4,2,3
2025-09-21,Lazio,Roma,0,1,A,1,1,2,0,3,6,2,6,14,22,0,1.8571428571428572,1.1428571428571428,0.7142857142857144,1.5714285714285714,2.142857142857143,0.42857142857142855,0.14285714285714285,5.428571428571429,5.285714285714286,5.142857142857143,5.142857142857143,10.714285714285714,16.285714285714285,2,1,2,2,1,1
2025-09-21,Cremonese,Parma,0,0,D,1,0,0,0,3,3,1,3,16,8,0,1.2857142857142858,0.5714285714285714,0.7142857142857144,2.0,2.2857142857142856,0.0,0.14285714285714285,3.5714285714285716,2.857142857142857,3.7142857142857144,3.4285714285714284,12.285714285714286,10.571428571428571,2,3,1,2,3,1
2025-09-21,Torino,Atalanta,0,3,A,0,0,0,0,1,0,5,5,11,9,0,1.1428571428571428,1.1428571428571428,0.0,1.2857142857142858,1.7142857142857142,0.0,0.14285714285714285,4.142857142857143,4.142857142857143,3.7142857142857144,3.4285714285714284,13.0,9.857142857142858,0,4,1,1,2,1
2025-09-21,Fiorentina,Como,1,2,A,4,3,0,0,2,6,1,7,16,19,1,1.0,1.1428571428571428,-0.1428571428571428,2.5,2.142857142857143,0.0,0.0,4.833333333333333,3.7142857142857144,3.3333333333333335,3.857142857142857,14.5,15.571428571428571,0,3,0,2,1,3
2025-09-21,Inter,Sassuolo,2,1,H,2,1,0,0,7,3,6,5,15,8,1,2.625,1.2857142857142858,1.3392857142857142,1.25,2.0,0.0,0.0,8.25,3.5714285714285716,6.5,4.142857142857143,14.375,12.428571428571429,4,1,3,2,3,1
2025-09-22,Napoli,Pisa,3,2,H,1,2,0,0,5,3,6,6,10,18,1,2.0,1.5,0.5,1.7142857142857142,1.3333333333333333,0.0,0.16666666666666666,6.285714285714286,2.5,5.428571428571429,2.6666666666666665,12.714285714285714,13.166666666666666,3,2,2,1,2,1
2025-09-27,Como,Cremonese,1,1,D,3,4,1,0,4,3,6,2,16,17,1,1.5714285714285714,1.2857142857142858,0.2857142857142856,2.2857142857142856,2.142857142857143,0.2857142857142857,0.0,4.142857142857143,3.2857142857142856,6.571428571428571,3.0,14.857142857142858,12.0,2,1,3,2,3,1
2025-09-27,Juventus,Atalanta,1,1,D,0,3,0,1,14,5,10,2,6,7,1,1.7142857142857142,1.1428571428571428,0.5714285714285714,1.0,1.7142857142857142,0.14285714285714285,0.14285714285714285,6.571428571428571,4.142857142857143,6.857142857142857,3.4285714285714284,11.571428571428571,9.857142857142858,2,4,1,1,2,1
